"RT @_alice_evans: ""The Decline of the Male Breadwinner and Persistence of the Female Carer""
[Just published!]
https://t.co/OL4pOmHhiC httpsÉ?›";;;
Genetic approach could help identify side-effects at early stages of drug development https://t.co/taAZThQM4u 10.1126/scitranslmed.aad3744;;;
The stunning shortlist for @wellcomeimages awards #2015WIA Great to see that a super-resolution image made the cut http://t.co/W0wUAAIUAA;;;
Michelle Spear talks to the @guardian about why people leave their bodies to medical research and how they're used http://t.co/RpaAjdtDCm;;;
Welcome to the neighbourhood: new dwarf galaxies discovered in orbit around the Milky Way: http://t.co/VWaYk72FE7 #darkmatter;;;
RT @camdiary: New court @DarwinCollege to be named after the late Sir John Bradfield - http://t.co/pgXo8IJ1Ea @Trinity1546 http://t.co/h6QBÉ?›;;;
Cooperative communities emerge in transparent social networks http://t.co/RKOlpheAZl #GameTheory;;;
RT @camscience: The Cambridge @FameLabUK final is tonight from 7. We're live streaming here, hopefully: http://t.co/1jUAXor14p #csf2015;;;
Fifteen new breast cancer genetic risk É??hot-spotsÉ?? revealed in study with @CR_UK http://t.co/8ZCccGnPNQ;;;
Augusta McMahon reflects on the irreplaceable riches of Nimrud on @BBCNews http://t.co/Csuqd6hD2R;;;
"RT @camscience: And we're off! So looking forward to #csf2015; talks, films, hands-on activities, theatre and comedy. Book online: http://tÉ?›";;;
How É??oldÉ?? is your brain? http://t.co/RaoEHfnLI9;;;
Murderous contagion: on the trail of historyÉ??s biggest killers http://t.co/LUifkCXbsn;;;
Baby mantis acrobats harness mid-air 'spin' for perfect landings http://t.co/VBVrEq5XTE;;;
Green bus shelter generates electricity using #plantpower http://t.co/aXz2VyGZtD;;;
"RT @CamDigLib: #WorldBookDay - How about the world in a book?! Well... as it was known in 1493!
http://t.co/0qNyR04stE http://t.co/S28El33rÉ?›";;;
Gaudier-Brzeska show marks centenary of his death http://t.co/L6fSuMGjUC;;;
RT @camalumni: Cambridge quiz: Who is this handsome fellow and in which college does he sit? @Cambridge_Uni, photo by @camdiary http://t.coÉ?›;;;
#Amazon deforestation É??thresholdÉ?? causes species loss to accelerate http://t.co/7zMkPteZ21 #biodiversity #conservation;;;
"RT @julia_gottwald: 6yo: ""When I forget something, does my brain become smaller?"" Met the next @CamNeuro scientists during @camscience SchoÉ?›";;;
Rosamond McKitterick @SidneySussex talks chrestomathies, Charlemagne and the Carolingian Empire http://t.co/FGuLec6Bnc;;;
RT @CERN: Behind the scenes at the CERN Control Centre: http://t.co/2MCl7Hixha as we prepare to #RestartLHC at the end of March http://t.coÉ?›;;;
Caring and sharing: challenges, costs and questions of dignity http://t.co/gV0COcwDAj;;;
RT @CSciPol: Time to ditch the 2 degree warming goal? Listen to Charlie Kennel's talk http://t.co/quRdR3lJI6. Upcoming talks http://t.co/VYÉ?›;;;
RT @CambridgeJBS: .@AstraZeneca will help @CambridgeJBS to deliver a new @AccelerateCam life sciences programme http://t.co/8C7ENHOXjw httpÉ?›;;;
.@FinbarrLivesey asks: anyone for digital democracy? http://t.co/3VZqXFM8lX;;;
RT @camdiary: Spring in Cambridge. #Kings500 http://t.co/wszfHVNRCX;;;
RT @BBCCambs: ∂ú6 million investment in cycling in Cambridge - statement from Deputy Prime Minister http://t.co/lkFbbGjsTo;;;
RT @africas_voices: Listen to Africa's Voices director, Sharath Srinivasan, talk at SOAS World Radio Day http://t.co/guRPS6FoEw;;;
Mongolia: unravelling the troubled narratives of a nation @legushka http://t.co/CN1WsxEJy4;;;
Cambridge scientists are part of a super-resolution revolution http://t.co/7wOg13WRNN;;;
.@suff66 and @HistoryPolicy colleagues on 'Mr G' - the Jimmy Savile of the 1920s http://t.co/vCDDJD3iUM via @ConversationUK;;;
Shopping vouchers could help one in five pregnant women quit smoking http://t.co/biPksWmysj;;;
"RT @camdiary: ""They are naked, beautiful, muscular and ride triumphantly on two ferocious panthers."" http://t.co/tmTK8WdgB9 http://t.co/lVLÉ?›";;;
RT @juliapowles: My quick take on #NetNeutrality - not having interested gatekeepers is only the beginning of an open internet   http://t.cÉ?›;;;
The worldÉ??s most dangerous migration route http://t.co/PAUdq9ze1K via @PoliticsinSpire @CGHR_Cambridge;;;
.@Kentikelenis for @newscientist on whether this is a turning point for public health in Greece http://t.co/oBgOUhVWbB;;;
How long did you sleep last night? Sleeping over 8 hours a day can be a sign that you're at a greater risk of stroke. http://t.co/nxsTCrQkor;;;
Million man study examines long-term effects of blocking inflammation http://t.co/6hPUU5UNg5;;;
RT @camdiary: Clare the dinosaur @SedgwickMuseum during #CamTwilight last week. http://t.co/lu3kO3EZ1u;;;
Modern artÉ??s missing chapter @MAACambridge http://t.co/GsbF9zmhbz;;;
RT @camscience: #twelve days to #csf2015 a song #Oscars2015 @stephenhawking_ #EddieRedmayne @CaiusCollege http://t.co/XclCHRK6iF;;;
Watching the death throes of tumours: @wellcometrust @CR_UK @Cambridge_Uni #cancer research http://t.co/C6SnUgIjZ7;;;
Protected areas get 8 billion visits a year http://t.co/99JDXaP6eH. Nature tourism has economic value of 100s of billions of $ annually;;;
"RT @MyDearDarwin: A glimpse into Henrietta #Darwin's diary: ""My conscience does feel clear..."" http://t.co/0RtZCCOcfs http://t.co/OjS8J8mXHW";;;
RT @camdiary: Signs of Spring in Cambridge. http://t.co/elVFCJDQAG;;;
Our Vice-Chancellor is #UpForSchool. Education transforms lives of children worldwide #wowcambs @aworldatschool http://t.co/xv7AlXIZB5;;;
US police must learn from UK to reduce deadly use of force, @CamCriminology to tell @WhiteHouse http://t.co/LON4YfJ7Dg;;;
Congratulations to Eddie Redmayne for his #Oscars2015 win. Which of our other alumni have won in the past? #CantabOscars;;;
RT @DFID_Press: .@LPNorthover meets researchers @Cambridge_Uni working to help end global poverty supported by @DFID_UK http://t.co/5btk7wzÉ?›;;;
The making of #Theoryofeverything http://t.co/JCIs7E5mBw via @stjohnscam;;;
The European alternative finance market could top É?™7 billion in 2015: http://t.co/FX4fFB8yTJ;;;
RT @camdiary: Sunrise in Cambridge, 23 Feb 2015. @SidneySussex http://t.co/TfNRh7rUoc;;;
Viruses: masters of subterfuge. Every moment of every day, our immune systems are battling to keep us healthy http://t.co/oQIOp2XbjG;;;
RT @CamInfectDis: Minimising É??false positivesÉ?? key to vaccinating against bovine TB http://t.co/sWQ7HctnQe via @sharethis;;;
RT @cjbickerton: If you missed @ProfKAArmstrong yesterday @Dept_of_POLIS there is a recording of him here: http://t.co/5TrKapqK6y Thanks @EÉ?›;;;
Which of your colleagues would you describe as extrovert and which as introvert? Now, did you get it right? http://t.co/FDTSsgz5yT;;;
RT @camdiary: EXCLUSIVE: You've seen the Corpus Clock, well here's @DrJCTOBE's Dragon Chronophage. #HappyChineseNewYear @camalumni http://tÉ?›;;;
With no present for his bride-to-be in 1442 Francis I of Brittany did what many of us have considered: he É??re-giftedÉ?? http://t.co/MwQ6psr9b0;;;
GrapheneÉ??s potential for energy conversion and storage: new research with @GrapheneCA http://t.co/jgX6UkPwmQ;;;
RT @camdiary: #CamTwilight @classarch last night. Excellent time to study shadows! #Cambridge http://t.co/wjgGWhPuK8;;;
RT @guardiansciblog: [The H Word] Alessandro Volta: a welcome but misleading Google doodle | Charlotte Connelly http://t.co/OrQc7HVGGC;;;
Children flourish in warm, supportive families, whatever their structure, says Susan Golombok from @CFR32 http://t.co/lfTKYpOArb;;;
New Governance and the European Union, talk by @ProfKAArmstrong today at 5pm http://t.co/KrusMUlGdd;;;
RT @camscience: 50 shades of statistics... 'Sex by numbers' with Festival favourite @d_spiegel http://t.co/b9gv30YOzw;;;
"RT @plantsci: Oliver Rackham - champion of woodlands 
http://t.co/T52vRXQKf4";;;
Hangout with top scientists @KavliFoundation to discuss the oldest light in the universe at 7:30pm (GMT) #KavliLive http://t.co/mo0lUiLCb2;;;
RT @SedgwickMuseum: The countdown to #CamTwilight has begun. Lights out at 16.30 and open until 20.30. Don't forget to bring your torch! htÉ?›;;;
RT @conspiratCRASSH: Are conspiracies for losers? Joel Rogers of @YouGov reflects on results from our recent poll: https://t.co/9rd5VcdgRt;;;
RT @AtheneDonald: Honoured to be going to be the next @BritSciAssoc President  http://t.co/C4FtwJSkDf É?›;;;
RT @CRASSHlive: From the Centre for the Study of Existential Risk - Martin Rees: Can we prevent the end of the world? http://t.co/VMuIMXGai1;;;
RT @CambPsych: Women of the World Festival Cambridge on 8 March, 10 till 10, has a great programme! Check it out http://t.co/5LgRWOhzYP;;;
É??YouÉ??ve got a friend in meÉ?ù Bringing designers and animators together http://t.co/TySewMFsQs;;;
RT @cisl_cambridge: New @CambridgeNATCAP infographic: protecting natural environment = real business opportunities http://t.co/6ZoSUVfRm2 hÉ?›;;;
RT @camdiary: Sunrise in Cambridge, 17 Feb 2015. http://t.co/EpAoI0LAxm;;;
A molecular 'chaperone' has been found to break the toxic chain reaction that leads to #Alzheimers: http://t.co/jbJo80W5Sd;;;
The Large Hadron Collider is being brought back to life for Run II of the É??worldÉ??s greatest physics experimentÉ?ù http://t.co/2WVWfxiVNZ;;;
Cambridge partners with India to fight multidrug resistant TB with funding from @The_MRC http://t.co/EBhLuyCnRn;;;
RT @CamDigLib: Cool blue dragon http://t.co/QF6soNMGdz http://t.co/Ybt3KIZyBi;;;
Cambridge Drug Discovery Institute to fast-track development of new treatments for dementia launched by @ARUKnews http://t.co/jLNqmsDlvq;;;
RT @camdiary: Sunrise in Cambridge, 14 Feb 2015. http://t.co/uZeFOY8rm3;;;
RT @cambtweetphys: Quote of today's lecture: 'If you find something in biology you can't understand, it's probably sex...' #palaeontology #É?›;;;
100 years ago today, 'shell shock' was used for the first time in medical literature http://t.co/qmkINKhZJr via @CambPsych;;;
Order matters: the order in which genetic mutations are acquired determines how an individual #cancer behaves http://t.co/w55Shl1QbK;;;
Supermarket promotions boost sales of less healthy foods more than healthier foods: http://t.co/SXJlSdVbYU;;;
How Charles DarwinÉ??s letters revealed that he helped pioneering women scientists break into a manÉ??s domain #DarwinDay http://t.co/r4psgIO9xz;;;
An altarpiece for the king? That'll cost you 8 cowsÉ?› #bargain http://t.co/CV6sHFxIsA;;;
RT @QuentinBlakeHQ: In honour of #DarwinDay - from Quentin's mural celebrating great alumni from @Cambridge_Uni http://t.co/mj42EqXMbu;;;
"Great list from @AtheneDonald: ""I wish IÉ??d known then what I know now"" http://t.co/1JhCdxKXpD";;;
RT @camdiary: A Cambridge scene, a Cambridge festival coming upÉ?› @camscience #csf2015 http://t.co/vMujpVsuTI;;;
Seeing the wood and the trees: a new way to survey tropical forests developed with @Natures_Voice http://t.co/lOIIfQHgLQ;;;
RT @CamDigLib: Irate imp pursues mustachioed man from #Darwin's children's drawings http://t.co/Dwta3ZZsZA http://t.co/RRnJXmEbxe;;;
Man vs fungi: the flying scientist who collected spores from 2,000ft http://t.co/jAFAllj6iQ;;;
"RT @camdiary: Cambridge sculptures - Eric Gill's ""Cavendish Crocodile"" (1933), Mond Building. #art http://t.co/bNS86ggyvm";;;
RT @NakedScientists: On your computer? Do a quick experiment and Ctrl+F the numbers from 1 to 9 on your Twitter feed. Which one comes up moÉ?›;;;
Computer model of blood development could speed up search for new leukaemia drugs http://t.co/zz7uhFK0re;;;
Patterns in the financing activities of firms could be used as a litmus-test to determine company value: http://t.co/FPExvXuzQV;;;
"RT @camscience: Wow! 3,000+ #free #csf2015 tickets booked in first 90 minutes; one every 2 seconds. Feedback: http://t.co/kSppSQSXeV http:/É?›";;;
RT @BBCCambs: The Cambridge Science Festival opens today. This year's events theme is light http://t.co/DArZy57FWF @camscience http://t.co/É?›;;;
New ways of gathering data from video may change how athletes and fans experience #sport: http://t.co/kR5a6XxLbU;;;
RT @MeteAtature: An artist's rendition of what our discussions in the lab look like: http://t.co/tv4u9yJVaH;;;
RT @CambridgeNewsUK: Celebrate Cambridge's rich and vibrant history at the first-ever @CamHistFest, starting later this month. http://t.co/É?›;;;
RT @CamDigLib: A lovely picture of a red dragon ... no particular reason http://t.co/h8G09jKlWt http://t.co/MEU6ADXlWf;;;
Planck reveals the first stars in the Universe were born late: http://t.co/YFUGHdVq21;;;
So this year's flu vaccine is only ~3% effective? Here's what we could do to improve it in future: http://t.co/c7gU2Tnv5b;;;
Celestial bodies: how cancer researchers are learning from astronomers http://t.co/mD86nLNTpJ;;;
RT @camdiary: Snow in Cambridge, 5 Feb 2015 - https://t.co/1FT8adqyOA;;;
RT @camdiary: Sunrise in Cambridge, 4 Feb 2015. http://t.co/yhqYnZpBQY;;;
"RT @takanocraig: Meet Eve, the #AI robot scientist who's helping @Cambridge_Uni &amp; @OfficialUoM look for new drugs for malaria http://t.co/HÉ?›";;;
RT @PaulHollandCAM: Morning commute? @cuwbc doing their thing at #ely for @Cambridge_Uni http://t.co/Kx54jlcnFp;;;
RT @PaulHollandCAM: E&amp;D Events | Equality &amp; Diversity. lots of #lgbthm15 events planned @Cambridge_Uni. Find out more on website.  http://tÉ?›;
RT @MigratoryMatt: The @ZoologyMuseum Beauty Salon. Pioneers of the Moa Pedicure... With @nautilusnat http://t.co/ybNFNhuWWT;;;
"RT @WiEngineering: Prof Ann Dowling writes on ""Why engineering should be a woman's game"" http://t.co/R7kaxVuod5 @Cambridge_Eng @RAEngNews #É?›";;;
Can the Revolution in Kurdish #Syria succeed? http://t.co/l5sOY64kIh #Rojava;;;
RT @camdiary: Cambridge, 8.20am, 3 Feb 2015. #snow #uksnow #Kings500 http://t.co/v57OQiKcri;;;
Protein threshold linked to ParkinsonÉ??s Disease http://t.co/amM0EDnTwh;;;
.@FitzMuseum_UK researchers believe they have found the first surviving pair of Michelangelo bronzes http://t.co/w9rcl5Ri6T;;;
"RT @paulcoxon: Me: ""You sad about that BICEP2 result?""
Cosmologist colleague: ""Nah I'm happy - it means we need to do more SCIENCE!""";;;
Explainer on school league tables controversy by @AnnaVignoles http://t.co/eeaWwK3Kpa for @ConversationUK;;;
RT @BBCCambs: Clare the T-rex has been installed outside @SedgwickMuseum today. She was originally made for @ClareCollege May ball http://tÉ?›;;;
RT @camdiary: Isn't she a beauty:-) Watch out for reports @BBCCambs @BBCNews @CambridgeNewsUK. #JurassicCam http://t.co/IavREfu8zc;;;
RT @DarwinLectures: Stars in your eyes? Find out where they come from LMH tonight 17.30 with Prof Ellis, Caltech http://t.co/8hBmBs7MJo #DaÉ?›;;;
RT @Selwyn1882: A beautiful morning at Selwyn #Cambridge http://t.co/ARuncZmc6j;;;
Big day today. Woke up early and brushed my teeth. http://t.co/i61Jw1l4Ee #JurassicCam;;;
"Katherine Grainger's @DarwinLectures talk: ""Development of an athlete"" now online
 http://t.co/XppMVWVrJT  #rowing #DarwinLS15";;;
"RT @NakedScientists: ""Cosmic archaeologists"" have found a clever new way to look into the 4.5 billion year history of meteorites: http://t.É?›";;;
RT @PaulHollandCAM: Are you a student wanting to become a #vet? Need more information? @Cambridge_Uni  has a day for that! http://t.co/YerFÉ?›;;;
RT @Dept_of_POLIS: David Runciman ∂˙ Notes on the Election ∂˙ LRB 5 February 2015 http://t.co/EnoPFi8xWR;;;
.@AtheneDonald talks plastics to @NakedScientists for the latest podcast: http://t.co/1jbPnStYiM;;;
"RT @ChurchillCol: ""I owe you what every Englishman, woman &amp; Child doesÉ??Liberty itself"" Mary Soames in our last Operation Hope Not| http://tÉ?›";;;
We're part of the @EPSRC Alan Turing Institute with @UniofOxford @warwickuni @EdinburghUni @uclnews http://t.co/anBqke17Nq #BigData;;;
The winners and losers of ocean acidification: http://t.co/NMkZ8396m3;;;
MotherÉ??s stress hormone levels may affect foetal growth and long term health of child: http://t.co/oFdAHQqYU5;;;
RT @cambridgelaw: Guy Standing in dicussion with Simon Deakin on 'A Precariat Charter: from Denizens to Citizens': http://t.co/laYSqGQDBY;;;
David Runciman discusses surveillance and fact-checking for @ConspiratCRASSH http://t.co/6KsTEQnILn via @juliapowles;;;
Move away from the cloud and towards peer-to-peer to boost online security  http://t.co/XuZ4wlJiE2;;;
RT @camdiary: Sunset in Cambridge, 24 Jan 2015. @ChurchillCol http://t.co/8iJxcA3uhI;;;
#FF @CambridgeUtdFC;;;
RT @PaulHollandCAM: Sport is a journey. It's ongoing. For me it has been the most rewarding and satisfying journey possible (hence Rio nextÉ?›;;;
RT @GaryLineker: Parker's Piece in Cambridge, the birthplace of the laws of football back in 1848. http://t.co/I5iksCk5rE;;;
RT @IfMCambridge: The 3D printing 'revolution': what's behind the hype? Watch Tim Minshall's video here: http://t.co/88DbaeJuS2 #3dprinting;;;
RT @camdiary: Sunset in Cambridge, 23 Jan 2015. @BNYMellonRaces @GSM_Heritage http://t.co/ZA583G5Un4;;;
RT @DarwinLectures: It's Friday. Time to get OLYMPIAN GOLD! Katherine Grainger's in town 17.30 Lady Mitchell Hall All welcome http://t.co/OÉ?›;;;
RT @CamDigLib: From these calculations Isaac Newton predicts #CambridgeUnited 2 #ManchesterUnited 1 http://t.co/GR6BMm3hE8 http://t.co/bB0cÉ?›;;;
RT @camdiary: Ffffreezing morning in Cambridge, 23 Jan. http://t.co/c7jrkshq0T;;;
RT @camscience: The first programmes have arrived at Festival HQ! Get your hands on them soon! #csf2015 http://t.co/Jo96BysViI;;;
RT @camdiary: Prof John Gurdon's @DarwinCollege lecture now online:  http://t.co/ukNSmEXdsh Photos: https://t.co/VmgyiCbcNk #DarwinLS15 @DaÉ?›;;;
RT @MECCambridge: Diana Paulding blogs about her road from 'not going to Cambridge' to now being 'halfway through [my] course' at MEC http:É?›;;;
Death of a dynamo - a 'hard drive from space' gives a sneak preview of the Earth's fate: http://t.co/djTSZD7qwX;;;
RT @camdiary: Sneak peek @camscience. Programme launches soon - http://t.co/7a6SijWBsn #csf2015 #Cambridge #IYL2015 http://t.co/V6MtfKY0e5;;;
RT @camdiary: A stunning 500-year-old in the sunshine today. Can't imagine Cambridge without this beauty. #Kings500 #Architecture http://t.É?›;;;
RT @CamInfectDis: Leah Katzelnick from Zoology explains why her own experience of #Dengue led to her study of the virus http://t.co/7fm9mNzÉ?›;;;
RT @CRASSHlive: New blog post on the future of artificial intelligence: http://t.co/cH3Lj5MgYO;;;
RT @PaulHollandCAM: Civil War first war where photography played a sig role. It showed the harvest of death that numbers could scarcely porÉ?›;;;
"RT @camdiary: A frosty start to the day in Cambridge. @DarwinCollege What's the quack, quack version of ""brrrr"":-) http://t.co/iCZGIhf12S";;;
.@MichaelRosenYes gets inside the heads of the famous @FitzMuseum_UK stone lions http://t.co/LhrynlKzqx;;;
É??You need to ignore it, babeÉ?ù: how mothers prepare young children for the reality of racism http://t.co/1gnoF4uwIU;;;
RT @camdiary: Cambridge at 5.15pm. Final in this series today! Thank you for your RTs/comments. #mobilephotography http://t.co/Ds5pAN7CnU;;;
How thousands of Jewish- and Palestinian-Israeli @WomenWagePeace across Israel http://t.co/0j8NEF9BWg;;;
What lay beneath the pitch at @CambridgeUtdFC? Leper bones http://t.co/OzMoegfm7a;;;
RT @camdiary: Early signs of Spring in Cambridge. @CUBotanicGarden http://t.co/OQCvnPPd2P;;;
A galactic É??hailstormÉ?? in the early Universe shows how quasars form and shape the evolution of galaxies: http://t.co/ywBQUidzBo;;;
RT @camdiary: Early signs of Spring in Cambridge @Selwyn1882. http://t.co/oRR1KhfF7S;;;
RT @journeytospace: Congratulations to the cast and crew of #TheoryofEverything for the Oscar nominations! Here are the originals in 1975 hÉ?›;;;
A brisk 20 minute walk each day could be enough to reduce risk of early death http://t.co/ulCCvkeMEi #getmoving;;;
First @DarwinLectures this Friday with Nobel-winner Prof John Gurdon on reprogramming animal development http://t.co/0fo7i5UGo4;;;
RT @BBCCambs: Are we all Charlie?  Prof Robert Tombs Leading French history specialist @stjohnscam talks #CharlieHebdo https://t.co/2M3oY1YÉ?›;;;
RT @Gates_Cambridge: Paul Bergen on new hope in the fight against antibiotic resistance - http://t.co/akWgIJ0E3i;;;
RT @IoACOA: A rainbow over the Cambridge Observatory this afternoon http://t.co/TaPZ5OQkmU;;;
RT @QueensCam: Rainbow over Queens': the perfect way to welcome back returning students. #Cambridge #storms #rainbow #welcomeback http://t.É?›;;;
People that Like @usainbolt are 'calm and relaxed' #LikePsyche http://t.co/XQ2NjdwXmc;;;
Fans of @TheDailyShow are 'liberal and artistic' #LikePsyche http://t.co/NrWQTwkjRP;;;
People that Like @NICKIMINAJ are 'outgoing and active' #LikePsyche http://t.co/Xi0gdr6Skn;;;
Does Facebook know you better than your mum? http://t.co/Xi0gdr6Skn;;;
RT @theUL: Help and advice on getting started in Cambridge's many libraries is available here: https://t.co/dV7MT1BEa3;;;
Londoners: Does your personality suit your postcode? Let us know. #LDNPsych http://t.co/49Pi3BO5g2;;;
RT @OUPAcademic: #CharlieHebdo and the end of the French exception http://t.co/5JeAqvfPqB by @Cambridge_Uni prof Christopher Hill;;;
RT @CusuEducation: Head over to @camtweetcusu for daily insights into the lives of 12 Cambridge students! #CamTweet;;;
RT @camdiary: Sunrise in Cambridge, 11 Jan 2015. http://t.co/Pq3awpyzY2;;;
Follow-through can help us learn a single skill faster, or learn two different skills at once: http://t.co/nJJvZUX0q8;;;
RT @BBCCambs: Celebrating 200 years: @cambridgeunion in pictures - http://t.co/R1IazEHbcl http://t.co/dIU8I6V82O;;;
RT @camdiary: Sunrise in Cambridge, 7 Jan 2015. http://t.co/b8jWmEuTO0;;;
RT @BeCambridge: Bookings are open for the 2015 Oxford &amp; Cambridge Student Conferences across the UK.#CamStudy http://t.co/AEM3tUX9Id http:É?›;;
Responsive material could be the É??golden ticketÉ?? of sensing: http://t.co/9M522dfOoT;;;
RT @BeCambridge: Interested in studying #Classics at university? Book a spot on our Classics #Masterclass. http://t.co/tGkvDkuJc5 http://t.É?›;;;
A Cambridge freeze http://t.co/22FrPIuRsR via @camdiary;;;
Geochemical reactions may decrease effectiveness of carbon capture and storage schemes: http://t.co/UnTToOWFZZ;;;
HMS Beagle sketchbooks now added to @CamDigLib http://t.co/L2HCVlZoAG;;;
.@stjohnscam in the fog http://t.co/sEmTHLGVRE;;;
Egg and sperm race: Scientists create precursors to human egg and sperm http://t.co/p7XWmUN0hk;;;
RT @camdiary: RT @iannlou: Hauser Forum ponds #westcambridge #wintersun #water #reeds http://t.co/zmSa6IwcwC #Cambridge http://t.co/jaF47TvÉ?›;;;
RT @camdiary: Christmas Day sunrise in Cambridge. Merry Christmas! http://t.co/paLwuGNs0M;;;
First scientific report shows police body-worn-cameras can prevent unacceptable use-of-force http://t.co/7bQwJksovs;;;
Hunter-gatherer past shows our fragile bones result from physical inactivity since invention of farming http://t.co/CrjU7OCoce;;;
Cambridge engineers have built and successfully tested a hybrid plane: http://t.co/HwFUD32OPK;;;
RT @paulcoxon: Christmas cards from colleagues in my pigeonhole :D http://t.co/omel3tEEQG;;;
RT @theUL: Manuscripts Department item of the month: Christmas card printed in Ruhleben internment camp, 1916 - http://t.co/4huF37qrJB;;;
RT @KavliFoundation: In the film @Interstellar É??there were lots of É??ifsÉ??... thatÉ??re probably extremely unlikelyÉ?ù @Cambridge_Uni's Sanghera É?›;;;
.@IMFnews lending undermined healthcare in #Ebola-stricken West Africa, say @sociologynews1 researchers http://t.co/RDxeuEbwjI;;;
Some quantum physics for your Monday morning. Gone in 45 nanoseconds É?? but a new opportunity for quantum control? http://t.co/rvSgf24LMn;;;
An early Christmas tweet: join us for a Winter Waltz In Cambridge http://t.co/flcMKVmGGE;;;
OCD patientsÉ?? brains light up to reveal how compulsive habits develop  http://t.co/ioiH1mKdWH;;;
Lynparza becomes first of new class of drugs, known as PARP-inhibitors, granted approval anywhere in the world http://t.co/ImYlQTt6cv;;;
Research Excellence Framework confirms CambridgeÉ??s global strength and depth in research: http://t.co/UywYdaQueV #REF2014;;;
"Christmas boozing: sherry &amp; brandy fall out of favour over last 20 years, replaced by vodka, gin &amp; champagne http://t.co/YWzu4eKzqg";;;
Earliest known piece of polyphonic music discovered in @britishlibrary by @stjohnscam PhD student http://t.co/8ueohcqFzT;;;
#Cambridge sunrise http://t.co/4tezQwfuQ4;;;
RT @se_collins: Answer: fast. New understanding of how magma moves underground http://t.co/rp3SWTxJ69;;;
Notes from Makeni: Fighting #Ebola in West Africa http://t.co/HUDJ56mrDR;;;
RT @camdiary: Frosty morning in Cambridge, 13 Dec. http://t.co/GEJozQiYNV;;;
RT @camdiary: Christmas in Cambridge - http://t.co/6Czu621zUU @FitzMuseum_UK http://t.co/pa2xM5j9ez;;;
Supplement could reduce heart disease risk in people of low birth weight http://t.co/4uRzEEfqze;;;
RT @paulcoxon: Polite notice from @ClareCollege during admissions week (pic Justin Pearce): http://t.co/1xsWzaCOTR;;;
"É??Crown jewelsÉ?? of English lute music go online
 http://t.co/XiYNaHl4v8 #lutetweets";;;
Good luck to @Official_CURUFC in today's @VarsityMatch! #LightBlues;;;
Delays in referrals for suspected cancer unlikely to be down to poor performance by GPs say researchers http://t.co/U5HMvX51u6;;;
"RT @js_simons: Seems like a good day to publish the updated ""Journalists' Guide to fMRI Papers"". With thanks to all who contributed http://É?›";;;
Researchers are using genome sequencing to track how #MRSA spreads in under-resourced hospitals: http://t.co/rAwEwbjoy2;;;
"RT @conspiratCRASSH: Watch @andymartinink talk ""Nausea in New York: the FBI &amp; CIA v Sartre and Camus: here http://t.co/hvtNjAwkMe";;;
RT @camdiary: A fffreezing morning in Cambridge. (Can't feel my fingers!) http://t.co/DchBLccn7L;;;
RT @CambUP_1584: Author Dennis Danielson explores how the controversy of 'other planets' affected the works of John #Milton http://t.co/kzZÉ?›;;;
RT @guardian: Getting a grip on malaria with light | Athene Donald http://t.co/BgZXmJfMGU;;;
Visions of #plague: compiling the largest database of plague imagery ever amassed http://t.co/PQzGHdX8wB;;;
"RT @CamUnivMuseums: A super sized sonic soundscape!
Listen to the 1st recording from the new Ocean Songs project @ZoologyMuseum http://t.coÉ?›";;;
RT @Cambridge_Eng: From smoothies to Star Wars http://t.co/GKO9eAYJM4 Alumna now working with LEGO talks about her time @Cambridge_Eng httpÉ?›;;;
Listen to Ha-Joon Chang talk about failures in economics thinking at this year's @camideasfest http://t.co/sDkEWfuyhZ;;;
RT @pembroke1347: We are delighted to announce the election of Lord Smith of Finsbury as our forty-fourth Master: http://t.co/SvrvO5GQfd;;;
"RT @stjohnscam: Power over the internet in a post-American world. Hear Timothy Garton Ash discuss ""Internetional Relations"" http://t.co/AoMÉ?›";;;
RT @camdiary: Open wide and say aagh! Detail from King's College Chapel. #Cambridge http://t.co/4njbrgmKtW;;;
How an 'over-microwaved' bacon roll led to new recycling technology http://t.co/NwtskyKLQb;;;
RT @js_simons: A step towards solving the enduring puzzle of infantile amnesia: new research from dev psych genius poet Jim Russell http://É?›;;;
It's lonely at the top: stickleback leaders are stickleback loners - http://t.co/l3mJqi5X2T https://t.co/3VlUqSh7G7;;;
RT @post2015: New blog by @PaulineMRose on what #education can bring to the #data revolution for #post2015 http://t.co/KmXJBzlRYK;;;
WorldÉ??s first artificial enzymes created using synthetic biology http://t.co/kNsqdjskwy #synthbio;;;
The key role of ozone in #ClimateChange is often overlooked in current models: http://t.co/dyPh48Q80Q;;;
RT @ZoologyMuseum: We'll be at @CamPicturehouse tonight, before the 8.30 screening of 2001: A Space Odyssey with a few surprising props froÉ?›;;;
Story of the only woman to publish a proposal for the #Longitude problem  http://t.co/6x6VJ5aPa7;;;
Crime data research throws new light on British Muslim communities http://t.co/vjE3hGs8c0;;;
RT @camdiary: Sunrise in Cambridge, 29 Nov. @EmmaCambridge #architecture http://t.co/KJM3XuGHE2;;;
There are allegedly 176, 632 Jedis in the UK ... and counting http://t.co/KvJoxFHllK #TheForceAwakens;;;
Trilogy of short films explores young peopleÉ??s views of life in social care  http://t.co/wLQ7Puhxlc;;;
RT @camdiary: Cambridge in Autumn. @WolfsonCam http://t.co/RYuEZJmy3i;;;
Amazing feet of science: Researchers sequence the centipede genome  http://t.co/4eWs9RdbI5;;;
